time,purpose,probability
5730,OTHER,0.004277569313094809
5745,OTHER,0.009607359798384618
5760,OTHER,0.017037086855465955
5775,OTHER,0.0265349352524476
5790,OTHER,0.03806023374435619
5805,OTHER,0.05156362923365504
5820,OTHER,0.06698729810778031
5835,OTHER,0.08426519384872755
5850,OTHER,0.1033233298543822
5865,OTHER,0.12408009626051175
5880,OTHER,0.146446609406725
5895,OTHER,0.17032709244996502
5910,OTHER,0.19561928549563856
5925,OTHER,0.22221488349019863
5940,OTHER,0.2499999999999991
5955,OTHER,0.27885565489049935
5970,OTHER,0.30865828381745614
5985,OTHER,0.3392802673484179
6000,OTHER,0.3705904774487393
6015,OTHER,0.4024548389919349
6030,OTHER,0.4347369038899725
6045,OTHER,0.4672984353849278
6060,OTHER,0.5000000000000004
6075,OTHER,0.532701564615073
6090,OTHER,0.5652630961100248
6105,OTHER,0.5975451610080642
6120,OTHER,0.6294095225512598
6135,OTHER,0.6607197326515796
6150,OTHER,0.6913417161825447
6165,OTHER,0.7211443451095014
6180,OTHER,0.7500000000000017
6195,OTHER,0.7777851165098006
6210,OTHER,0.8043807145043593
6225,OTHER,0.8296729075500342
6240,OTHER,0.8535533905932731
6255,OTHER,0.8759199037394888
6270,OTHER,0.8966766701456161
6285,OTHER,0.9157348061512719
6300,OTHER,0.9330127018922192
6315,OTHER,0.9484363707663437
6330,OTHER,0.9619397662556435
6345,OTHER,0.9734650647475527
6360,OTHER,0.9829629131445334
6375,OTHER,0.9903926402016148
6390,OTHER,0.995722430686905
6405,OTHER,0.9989294616193019
6420,OTHER,1
6435,OTHER,0.9989294616193017
6450,OTHER,0.9957224306869052
6465,OTHER,0.9903926402016157
6480,OTHER,0.9829629131445345
6495,OTHER,0.9734650647475529
6510,OTHER,0.9619397662556431
6525,OTHER,0.9484363707663441
6540,OTHER,0.9330127018922197
6555,OTHER,0.9157348061512725
6570,OTHER,0.8966766701456189
6585,OTHER,0.8759199037394895
6600,OTHER,0.8535533905932737
6615,OTHER,0.8296729075500351
6630,OTHER,0.80438071450436
6645,OTHER,0.7777851165098014
6660,OTHER,0.7499999999999994
6675,OTHER,0.7211443451095023
6690,OTHER,0.6913417161825473
6705,OTHER,0.6607197326515821
6720,OTHER,0.6294095225512607
6735,OTHER,0.5975451610080634
6750,OTHER,0.5652630961100258
6765,OTHER,0.5327015646150705
6780,OTHER,0.5000000000000014
6795,OTHER,0.4672984353849306
6810,OTHER,0.4347369038899752
6825,OTHER,0.40245483899193585
6840,OTHER,0.3705904774487385
6855,OTHER,0.3392802673484189
6870,OTHER,0.308658283817457
6885,OTHER,0.27885565489050024
6900,OTHER,0.2500000000000015
6915,OTHER,0.2222148834901994
6930,OTHER,0.19561928549563934
6945,OTHER,0.1703270924499658
6960,OTHER,0.14644660940672566
6975,OTHER,0.12408009626051242
6990,OTHER,0.1033233298543828
7005,OTHER,0.0842651938487281
7020,OTHER,0.0669872981077817
7035,OTHER,0.051563629233655484
7050,OTHER,0.038060233744356575
7065,OTHER,0.026534935252446767
7080,OTHER,0.017037086855466177
7095,OTHER,0.00960735979838484
7110,OTHER,0.00427756931309492
7125,OTHER,0.0010705383806983715
7140,OTHER,0
7155,OTHER,0.0010705383806982605
7170,OTHER,0.0042775693130949755
7185,OTHER,0.009607359798384618
7200,OTHER,0.017037086855465455
7215,OTHER,0.02653493525244699
7230,OTHER,0.03806023374435613
7245,OTHER,0.05156362923365576
7260,OTHER,0.06698729810778115
7275,OTHER,0.0842651938487265
7290,OTHER,0.10332332985438214
7305,OTHER,0.12408009626051053
7320,OTHER,0.14644660940672616
7335,OTHER,0.17032709244996497
7350,OTHER,0.19561928549563706
7365,OTHER,0.22221488349019997
7380,OTHER,0.249999999999999
7395,OTHER,0.27885565489049924
7410,OTHER,0.3086582838174544
7425,OTHER,0.3392802673484195
7440,OTHER,0.3705904774487392
7455,OTHER,0.402454838991933
7470,OTHER,0.4347369038899759
7485,OTHER,0.4672984353849277
7500,OTHER,0.5000000000000003
7515,OTHER,0.5327015646150711
7530,OTHER,0.5652630961100247
7545,OTHER,0.5975451610080641
7560,OTHER,0.6294095225512579
7575,OTHER,0.6607197326515795
7590,OTHER,0.6913417161825446
7605,OTHER,0.7211443451094997
7620,OTHER,0.75
7635,OTHER,0.7777851165098005
7650,OTHER,0.8043807145043607
7665,OTHER,0.8296729075500329
7680,OTHER,0.8535533905932717
7695,OTHER,0.8759199037394887
7710,OTHER,0.8966766701456172
7725,OTHER,0.9157348061512729
7740,OTHER,0.9330127018922192
7755,OTHER,0.9484363707663446
7770,OTHER,0.9619397662556427
7785,OTHER,0.973465064747552
7800,OTHER,0.9829629131445343
7815,OTHER,0.9903926402016152
7830,OTHER,0.9957224306869052
7845,OTHER,0.9989294616193017
7860,OTHER,1
7875,OTHER,0.9989294616193019
7890,OTHER,0.9957224306869055
7905,OTHER,0.990392640201615
7920,OTHER,0.9829629131445341
7935,OTHER,0.973465064747553
7950,OTHER,0.9619397662556433
7965,OTHER,0.948436370766345
7980,OTHER,0.9330127018922199
7995,OTHER,0.9157348061512736
8010,OTHER,0.8966766701456201
8025,OTHER,0.8759199037394884
8040,OTHER,0.8535533905932752
8055,OTHER,0.8296729075500351
8070,OTHER,0.8043807145043602
8085,OTHER,0.7777851165098001
8100,OTHER,0.7500000000000011
8115,OTHER,0.721144345109504
8130,OTHER,0.691341716182544
8145,OTHER,0.6607197326515822
8160,OTHER,0.6294095225512608
8175,OTHER,0.5975451610080635
8190,OTHER,0.5652630961100277
8205,OTHER,0.5327015646150723
8220,OTHER,0.5000000000000033
8235,OTHER,0.46729843538492716
8250,OTHER,0.4347369038899753
8265,OTHER,0.40245483899193596
8280,OTHER,0.37059047744873863
8295,OTHER,0.33928026734842065
8310,OTHER,0.3086582838174555
8325,OTHER,0.27885565489050196
8340,OTHER,0.25000000000000155
8355,OTHER,0.22221488349019952
8370,OTHER,0.19561928549563945
8385,OTHER,0.17032709244996452
8400,OTHER,0.146446609406727
8415,OTHER,0.12408009626051131
8430,OTHER,0.10332332985438397
8445,OTHER,0.08426519384872816
8460,OTHER,0.06698729810778087
8475,OTHER,0.05156362923365554
8490,OTHER,0.038060233744355965
8505,OTHER,0.026534935252447378
8520,OTHER,0.017037086855466677
8535,OTHER,0.009607359798385173
8550,OTHER,0.00427756931309492
8565,OTHER,0.0010705383806982605
8580,OTHER,0
8595,OTHER,0.0010705383806981494
8610,OTHER,0.004277569313094753
8625,OTHER,0.00960735979838423
8640,OTHER,0.0170370868554654
8655,OTHER,0.026534935252446934
8670,OTHER,0.0380602337443568
8685,OTHER,0.05156362923365654
8700,OTHER,0.0669872981077802
8715,OTHER,0.08426519384872744
8730,OTHER,0.10332332985438097
8745,OTHER,0.12408009626051042
8760,OTHER,0.14644660940672605
8775,OTHER,0.17032709244996352
8790,OTHER,0.19561928549564117
8805,OTHER,0.2222148834901984
8820,OTHER,0.25000000000000044
8835,OTHER,0.2788556548904976
8850,OTHER,0.3086582838174543
8865,OTHER,0.3392802673484193
8880,OTHER,0.3705904774487374
8895,OTHER,0.4024548389919381
8910,OTHER,0.434736903889974
8925,OTHER,0.4672984353849258
8940,OTHER,0.4999999999999984
8955,OTHER,0.532701564615071
8970,OTHER,0.5652630961100263
8985,OTHER,0.5975451610080622
9000,OTHER,0.629409522551263
9015,OTHER,0.660719732651581
9030,OTHER,0.6913417161825428
9045,OTHER,0.7211443451094995
9060,OTHER,0.7499999999999999
9075,OTHER,0.777785116509802
9090,OTHER,0.8043807145043591
9105,OTHER,0.8296729075500341
9120,OTHER,0.8535533905932742
9135,OTHER,0.8759199037394875
9150,OTHER,0.896676670145617
9165,OTHER,0.9157348061512728
9180,OTHER,0.9330127018922183
9195,OTHER,0.9484363707663437
9210,OTHER,0.9619397662556419
9225,OTHER,0.9734650647475531
9240,OTHER,0.9829629131445338
9255,OTHER,0.9903926402016152
9270,OTHER,0.9957224306869052
9285,OTHER,0.9989294616193016
9300,OTHER,1
9315,OTHER,0.998929461619302
9330,OTHER,0.995722430686905
9345,OTHER,0.9903926402016154
9360,OTHER,0.9829629131445341
9375,OTHER,0.9734650647475525
9390,OTHER,0.9619397662556439
9405,OTHER,0.9484363707663443
9420,OTHER,0.9330127018922207
9435,OTHER,0.9157348061512736
9450,OTHER,0.8966766701456179
9465,OTHER,0.8759199037394885
9480,OTHER,0.8535533905932727
9495,OTHER,0.8296729075500352
9510,OTHER,0.8043807145043631
9525,OTHER,0.7777851165098031
9540,OTHER,0.7500000000000011
9555,OTHER,0.7211443451095009
9570,OTHER,0.6913417161825441
9585,OTHER,0.6607197326515823
9600,OTHER,0.629409522551261
9615,OTHER,0.5975451610080672
9630,OTHER,0.5652630961100278
9645,OTHER,0.5327015646150725
9660,OTHER,0.4999999999999999
9675,OTHER,0.46729843538492727
9690,OTHER,0.4347369038899755
9705,OTHER,0.40245483899193607
9720,OTHER,0.3705904774487422
9735,OTHER,0.33928026734842076
9750,OTHER,0.30865828381745564
9765,OTHER,0.2788556548904989
9780,OTHER,0.2499999999999986
9795,OTHER,0.22221488349019963
9810,OTHER,0.19561928549563956
9825,OTHER,0.1703270924499673
9840,OTHER,0.1464466094067271
9855,OTHER,0.12408009626051142
9870,OTHER,0.10332332985438186
9885,OTHER,0.08426519384872627
9900,OTHER,0.06698729810778092
9915,OTHER,0.05156362923365715
9930,OTHER,0.03806023374435735
9945,OTHER,0.026534935252447434
9960,OTHER,0.01703708685546579
9975,OTHER,0.009607359798384507
9990,OTHER,0.004277569313094476
10005,OTHER,0.0010705383806982605
10020,OTHER,0
10035,OTHER,0.0010705383806981494
10050,OTHER,0.004277569313094753
10065,OTHER,0.009607359798384896
10080,OTHER,0.0170370868554654
0,RECREATION,0.06698729810778059
15,RECREATION,0.05156362923365587
30,RECREATION,0.038060233744356575
45,RECREATION,0.0265349352524471
60,RECREATION,0.01703708685546579
75,RECREATION,0.00960735979838473
90,RECREATION,0.004277569313094809
105,RECREATION,0.0010705383806982605
120,RECREATION,0
135,RECREATION,0.0010705383806982605
150,RECREATION,0.004277569313094753
165,RECREATION,0.009607359798384785
180,RECREATION,0.0170370868554659
195,RECREATION,0.02653493525244721
210,RECREATION,0.03806023374435663
225,RECREATION,0.05156362923365593
240,RECREATION,0.06698729810778065
255,RECREATION,0.0842651938487275
270,RECREATION,0.10332332985438236
285,RECREATION,0.12408009626051136
300,RECREATION,0.14644660940672627
315,RECREATION,0.17032709244996558
330,RECREATION,0.19561928549563967
345,RECREATION,0.22221488349019886
360,RECREATION,0.2500000000000001
375,RECREATION,0.27885565489049946
390,RECREATION,0.30865828381745525
405,RECREATION,0.3392802673484192
420,RECREATION,0.3705904774487397
435,RECREATION,0.4024548389919359
450,RECREATION,0.4347369038899743
465,RECREATION,0.46729843538492843
480,RECREATION,0.5
495,RECREATION,0.5327015646150715
510,RECREATION,0.5652630961100259
525,RECREATION,0.5975451610080642
540,RECREATION,0.6294095225512604
555,RECREATION,0.6607197326515808
570,RECREATION,0.6913417161825449
585,RECREATION,0.7211443451095007
600,RECREATION,0.75
615,RECREATION,0.7777851165098012
630,RECREATION,0.8043807145043603
645,RECREATION,0.8296729075500344
660,RECREATION,0.8535533905932737
675,RECREATION,0.8759199037394887
690,RECREATION,0.8966766701456176
705,RECREATION,0.9157348061512727
720,RECREATION,0.9330127018922194
735,RECREATION,0.9484363707663441
750,RECREATION,0.9619397662556434
765,RECREATION,0.9734650647475529
780,RECREATION,0.9829629131445341
795,RECREATION,0.9903926402016152
810,RECREATION,0.9957224306869052
825,RECREATION,0.9989294616193017
840,RECREATION,1
855,RECREATION,0.9989294616193017
870,RECREATION,0.9957224306869052
885,RECREATION,0.9903926402016152
900,RECREATION,0.9829629131445341
915,RECREATION,0.9734650647475529
930,RECREATION,0.9619397662556434
945,RECREATION,0.9484363707663441
960,RECREATION,0.9330127018922194
975,RECREATION,0.9157348061512727
990,RECREATION,0.8966766701456176
1005,RECREATION,0.8759199037394887
1020,RECREATION,0.8535533905932737
1035,RECREATION,0.8296729075500344
1050,RECREATION,0.8043807145043603
1065,RECREATION,0.7777851165098012
1080,RECREATION,0.75
1095,RECREATION,0.7211443451095007
1110,RECREATION,0.6913417161825449
1125,RECREATION,0.6607197326515808
1140,RECREATION,0.6294095225512604
1155,RECREATION,0.5975451610080642
1170,RECREATION,0.5652630961100259
1185,RECREATION,0.5327015646150715
1200,RECREATION,0.5
1215,RECREATION,0.46729843538492843
1230,RECREATION,0.4347369038899743
1245,RECREATION,0.4024548389919359
1260,RECREATION,0.3705904774487397
1275,RECREATION,0.3392802673484192
1290,RECREATION,0.30865828381745525
1305,RECREATION,0.27885565489049946
1320,RECREATION,0.2500000000000001
1335,RECREATION,0.22221488349019886
1350,RECREATION,0.19561928549563967
1365,RECREATION,0.17032709244996558
1380,RECREATION,0.14644660940672627
1395,RECREATION,0.12408009626051136
1410,RECREATION,0.10332332985438236
1425,RECREATION,0.0842651938487275
1440,RECREATION,0.06698729810778065
1455,RECREATION,0.05156362923365593
1470,RECREATION,0.03806023374435663
1485,RECREATION,0.02653493525244721
1500,RECREATION,0.0170370868554659
1515,RECREATION,0.009607359798384785
1530,RECREATION,0.004277569313094753
1545,RECREATION,0.0010705383806982605
1560,RECREATION,0
1575,RECREATION,0.0010705383806982605
1590,RECREATION,0.004277569313094809
1605,RECREATION,0.00960735979838473
1620,RECREATION,0.01703708685546579
1635,RECREATION,0.0265349352524471
1650,RECREATION,0.038060233744356575
1665,RECREATION,0.05156362923365587
1680,RECREATION,0.06698729810778059
1695,RECREATION,0.08426519384872738
1710,RECREATION,0.10332332985438242
1725,RECREATION,0.12408009626051125
1740,RECREATION,0.14644660940672605
1755,RECREATION,0.17032709244996547
1770,RECREATION,0.19561928549563956
1785,RECREATION,0.22221488349019852
1800,RECREATION,0.24999999999999978
1815,RECREATION,0.27885565489049935
1830,RECREATION,0.30865828381745525
1845,RECREATION,0.3392802673484191
1860,RECREATION,0.3705904774487397
1875,RECREATION,0.4024548389919357
1890,RECREATION,0.4347369038899742
1905,RECREATION,0.4672984353849282
1920,RECREATION,0.4999999999999999
1935,RECREATION,0.5327015646150712
1950,RECREATION,0.5652630961100257
1965,RECREATION,0.5975451610080642
1980,RECREATION,0.6294095225512606
1995,RECREATION,0.6607197326515808
2010,RECREATION,0.6913417161825446
2025,RECREATION,0.7211443451095005
2040,RECREATION,0.75
2055,RECREATION,0.7777851165098009
2070,RECREATION,0.80438071450436
2085,RECREATION,0.8296729075500342
2100,RECREATION,0.8535533905932737
2115,RECREATION,0.8759199037394887
2130,RECREATION,0.8966766701456175
2145,RECREATION,0.9157348061512725
2160,RECREATION,0.9330127018922192
2175,RECREATION,0.9484363707663441
2190,RECREATION,0.9619397662556435
2205,RECREATION,0.9734650647475528
2220,RECREATION,0.9829629131445343
2235,RECREATION,0.9903926402016152
2250,RECREATION,0.9957224306869052
2265,RECREATION,0.9989294616193016
2280,RECREATION,1
2295,RECREATION,0.9989294616193019
2310,RECREATION,0.9957224306869052
2325,RECREATION,0.9903926402016152
2340,RECREATION,0.9829629131445341
2355,RECREATION,0.9734650647475529
2370,RECREATION,0.9619397662556435
2385,RECREATION,0.948436370766344
2400,RECREATION,0.9330127018922195
2415,RECREATION,0.9157348061512725
2430,RECREATION,0.8966766701456179
2445,RECREATION,0.8759199037394889
2460,RECREATION,0.8535533905932738
2475,RECREATION,0.8296729075500348
2490,RECREATION,0.8043807145043602
2505,RECREATION,0.7777851165098011
2520,RECREATION,0.7500000000000002
2535,RECREATION,0.7211443451095008
2550,RECREATION,0.6913417161825448
2565,RECREATION,0.6607197326515813
2580,RECREATION,0.6294095225512604
2595,RECREATION,0.5975451610080649
2610,RECREATION,0.5652630961100259
2625,RECREATION,0.5327015646150715
2640,RECREATION,0.5000000000000006
2655,RECREATION,0.46729843538492843
2670,RECREATION,0.43473690388997444
2685,RECREATION,0.40245483899193635
2700,RECREATION,0.3705904774487399
2715,RECREATION,0.3392802673484193
2730,RECREATION,0.30865828381745586
2745,RECREATION,0.2788556548904991
2760,RECREATION,0.2500000000000004
2775,RECREATION,0.22221488349019913
2790,RECREATION,0.19561928549563973
2805,RECREATION,0.1703270924499662
2820,RECREATION,0.14644660940672605
2835,RECREATION,0.12408009626051159
2850,RECREATION,0.10332332985438258
2865,RECREATION,0.08426519384872744
2880,RECREATION,0.06698729810778059
2895,RECREATION,0.051563629233656094
2910,RECREATION,0.0380602337443568
2925,RECREATION,0.026534935252446934
2940,RECREATION,0.017037086855465844
2955,RECREATION,0.00960735979838473
2970,RECREATION,0.0042775693130948644
2985,RECREATION,0.0010705383806982605
3000,RECREATION,0
3015,RECREATION,0.0010705383806982605
3030,RECREATION,0.004277569313094698
3045,RECREATION,0.00960735979838484
3060,RECREATION,0.01703708685546579
3075,RECREATION,0.0265349352524471
3090,RECREATION,0.03806023374435663
3105,RECREATION,0.05156362923365554
3120,RECREATION,0.06698729810778087
3135,RECREATION,0.08426519384872722
3150,RECREATION,0.10332332985438236
3165,RECREATION,0.12408009626051136
3180,RECREATION,0.14644660940672577
3195,RECREATION,0.17032709244996525
3210,RECREATION,0.19561928549563945
3225,RECREATION,0.2222148834901988
3240,RECREATION,0.2500000000000001
3255,RECREATION,0.27885565489049957
3270,RECREATION,0.30865828381745475
3285,RECREATION,0.339280267348419
3300,RECREATION,0.37059047744873874
3315,RECREATION,0.402454838991936
3330,RECREATION,0.43473690388997366
3345,RECREATION,0.46729843538492893
3360,RECREATION,0.4999999999999998
3375,RECREATION,0.5327015646150715
3390,RECREATION,0.565263096110026
3405,RECREATION,0.5975451610080635
3420,RECREATION,0.62940952255126
3435,RECREATION,0.6607197326515806
3450,RECREATION,0.691341716182544
3465,RECREATION,0.7211443451095
3480,RECREATION,0.7499999999999996
3495,RECREATION,0.7777851165098015
3510,RECREATION,0.8043807145043602
3525,RECREATION,0.8296729075500338
3540,RECREATION,0.853553390593274
3555,RECREATION,0.8759199037394884
3570,RECREATION,0.8966766701456175
3585,RECREATION,0.9157348061512726
3600,RECREATION,0.9330127018922199
3615,RECREATION,0.9484363707663439
3630,RECREATION,0.9619397662556433
3645,RECREATION,0.9734650647475525
3660,RECREATION,0.9829629131445341
3675,RECREATION,0.9903926402016152
3690,RECREATION,0.995722430686905
3705,RECREATION,0.9989294616193017
3720,RECREATION,1
3735,RECREATION,0.9989294616193017
3750,RECREATION,0.9957224306869052
3765,RECREATION,0.9903926402016152
3780,RECREATION,0.9829629131445343
3795,RECREATION,0.9734650647475531
3810,RECREATION,0.9619397662556434
3825,RECREATION,0.9484363707663441
3840,RECREATION,0.9330127018922192
3855,RECREATION,0.9157348061512733
3870,RECREATION,0.8966766701456177
3885,RECREATION,0.8759199037394887
3900,RECREATION,0.8535533905932743
3915,RECREATION,0.8296729075500349
3930,RECREATION,0.8043807145043599
3945,RECREATION,0.777785116509802
3960,RECREATION,0.7500000000000007
3975,RECREATION,0.7211443451095004
3990,RECREATION,0.6913417161825446
4005,RECREATION,0.660719732651581
4020,RECREATION,0.6294095225512614
4035,RECREATION,0.5975451610080641
4050,RECREATION,0.5652630961100265
4065,RECREATION,0.532701564615072
4080,RECREATION,0.5000000000000002
4095,RECREATION,0.46729843538492766
4110,RECREATION,0.434736903889975
4125,RECREATION,0.40245483899193646
4140,RECREATION,0.3705904774487392
4155,RECREATION,0.33928026734841943
4170,RECREATION,0.3086582838174552
4185,RECREATION,0.27885565489050085
4200,RECREATION,0.2500000000000005
4215,RECREATION,0.22221488349019924
4230,RECREATION,0.19561928549563984
4245,RECREATION,0.1703270924499649
4260,RECREATION,0.1464466094067261
4275,RECREATION,0.12408009626051164
4290,RECREATION,0.1033233298543832
4305,RECREATION,0.0842651938487275
4320,RECREATION,0.0669872981077807
4335,RECREATION,0.05156362923365576
4350,RECREATION,0.038060233744357186
4365,RECREATION,0.026534935252447267
4380,RECREATION,0.0170370868554659
4395,RECREATION,0.009607359798384951
4410,RECREATION,0.004277569313094753
4425,RECREATION,0.001070538380698205
4440,RECREATION,0
4455,RECREATION,0.001070538380698205
4470,RECREATION,0.004277569313094809
4485,RECREATION,0.00960735979838484
4500,RECREATION,0.017037086855465733
4515,RECREATION,0.02653493525244649
4530,RECREATION,0.03806023374435624
4545,RECREATION,0.05156362923365587
4560,RECREATION,0.06698729810778037
4575,RECREATION,0.08426519384872766
4590,RECREATION,0.10332332985438225
4605,RECREATION,0.1240800962605107
4620,RECREATION,0.14644660940672505
4635,RECREATION,0.17032709244996513
4650,RECREATION,0.19561928549564006
4665,RECREATION,0.2222148834901987
4680,RECREATION,0.24999999999999922
4695,RECREATION,0.27885565489049946
4710,RECREATION,0.30865828381745464
4725,RECREATION,0.339280267348418
4740,RECREATION,0.3705904774487394
4755,RECREATION,0.40245483899193674
4770,RECREATION,0.43473690388997266
4785,RECREATION,0.46729843538492793
4800,RECREATION,0.5000000000000006
4815,RECREATION,0.5327015646150713
4830,RECREATION,0.5652630961100249
4845,RECREATION,0.5975451610080643
4860,RECREATION,0.6294095225512599
4875,RECREATION,0.6607197326515797
4890,RECREATION,0.6913417161825448
4905,RECREATION,0.7211443451095014
4920,RECREATION,0.7500000000000002
4935,RECREATION,0.7777851165098008
4950,RECREATION,0.8043807145043593
4965,RECREATION,0.8296729075500344
4980,RECREATION,0.8535533905932732
4995,RECREATION,0.8759199037394889
5010,RECREATION,0.8966766701456184
5025,RECREATION,0.915734806151272
5040,RECREATION,0.9330127018922193
5055,RECREATION,0.9484363707663438
5070,RECREATION,0.9619397662556435
5085,RECREATION,0.9734650647475527
5100,RECREATION,0.9829629131445339
5115,RECREATION,0.9903926402016149
5130,RECREATION,0.9957224306869051
5145,RECREATION,0.9989294616193019
5160,RECREATION,1
5175,RECREATION,0.9989294616193016
5190,RECREATION,0.9957224306869052
5205,RECREATION,0.9903926402016154
5220,RECREATION,0.9829629131445345
5235,RECREATION,0.9734650647475529
5250,RECREATION,0.961939766255643
5265,RECREATION,0.9484363707663449
5280,RECREATION,0.9330127018922196
5295,RECREATION,0.9157348061512725
5310,RECREATION,0.8966766701456177
5325,RECREATION,0.8759199037394894
5340,RECREATION,0.8535533905932737
5355,RECREATION,0.8296729075500349
5370,RECREATION,0.8043807145043613
5385,RECREATION,0.7777851165098013
5400,RECREATION,0.7499999999999993
5415,RECREATION,0.7211443451095005
5430,RECREATION,0.6913417161825455
5445,RECREATION,0.6607197326515803
5460,RECREATION,0.6294095225512606
5475,RECREATION,0.5975451610080651
5490,RECREATION,0.5652630961100257
5505,RECREATION,0.5327015646150703
5520,RECREATION,0.5000000000000013
5535,RECREATION,0.46729843538492866
5550,RECREATION,0.4347369038899751
5565,RECREATION,0.4024548389919357
5580,RECREATION,0.3705904774487402
5595,RECREATION,0.33928026734842043
5610,RECREATION,0.3086582838174553
5625,RECREATION,0.2788556548905001
5640,RECREATION,0.24999999999999983
5655,RECREATION,0.2222148834901993
5670,RECREATION,0.19561928549563923
5685,RECREATION,0.1703270924499657
5700,RECREATION,0.14644660940672682
5715,RECREATION,0.12408009626051114
5730,RECREATION,0.1033233298543827
5745,RECREATION,0.08426519384872705
5760,RECREATION,0.06698729810778165
5775,RECREATION,0.051563629233656205
5790,RECREATION,0.03806023374435652
5805,RECREATION,0.026534935252447323
5820,RECREATION,0.017037086855466177
5835,RECREATION,0.009607359798384785
5850,RECREATION,0.004277569313094642
5865,RECREATION,0.0010705383806983715
5880,RECREATION,0
5895,RECREATION,0.0010705383806981494
5910,RECREATION,0.004277569313094809
5925,RECREATION,0.009607359798384618
5940,RECREATION,0.017037086855465955
5955,RECREATION,0.0265349352524476
5970,RECREATION,0.03806023374435619
5985,RECREATION,0.05156362923365504
6000,RECREATION,0.06698729810778031
6015,RECREATION,0.08426519384872755
6030,RECREATION,0.1033233298543822
6045,RECREATION,0.12408009626051175
6060,RECREATION,0.146446609406725
6075,RECREATION,0.17032709244996502
6090,RECREATION,0.19561928549563856
6105,RECREATION,0.22221488349019863
6120,RECREATION,0.2499999999999991
6135,RECREATION,0.27885565489049935
6150,RECREATION,0.30865828381745614
6165,RECREATION,0.3392802673484179
6180,RECREATION,0.3705904774487393
6195,RECREATION,0.4024548389919349
6210,RECREATION,0.4347369038899725
6225,RECREATION,0.4672984353849278
6240,RECREATION,0.5000000000000004
6255,RECREATION,0.532701564615073
6270,RECREATION,0.5652630961100248
6285,RECREATION,0.5975451610080642
6300,RECREATION,0.6294095225512598
6315,RECREATION,0.6607197326515796
6330,RECREATION,0.6913417161825447
6345,RECREATION,0.7211443451095014
6360,RECREATION,0.7500000000000017
6375,RECREATION,0.7777851165098006
6390,RECREATION,0.8043807145043593
6405,RECREATION,0.8296729075500342
6420,RECREATION,0.8535533905932731
6435,RECREATION,0.8759199037394888
6450,RECREATION,0.8966766701456161
6465,RECREATION,0.9157348061512719
6480,RECREATION,0.9330127018922192
6495,RECREATION,0.9484363707663437
6510,RECREATION,0.9619397662556435
6525,RECREATION,0.9734650647475527
6540,RECREATION,0.9829629131445334
6555,RECREATION,0.9903926402016148
6570,RECREATION,0.995722430686905
6585,RECREATION,0.9989294616193019
6600,RECREATION,1
6615,RECREATION,0.9989294616193017
6630,RECREATION,0.9957224306869052
6645,RECREATION,0.9903926402016157
6660,RECREATION,0.9829629131445345
6675,RECREATION,0.9734650647475529
6690,RECREATION,0.9619397662556431
6705,RECREATION,0.9484363707663441
6720,RECREATION,0.9330127018922197
6735,RECREATION,0.9157348061512725
6750,RECREATION,0.8966766701456189
6765,RECREATION,0.8759199037394895
6780,RECREATION,0.8535533905932737
6795,RECREATION,0.8296729075500351
6810,RECREATION,0.80438071450436
6825,RECREATION,0.7777851165098014
6840,RECREATION,0.7499999999999994
6855,RECREATION,0.7211443451095023
6870,RECREATION,0.6913417161825473
6885,RECREATION,0.6607197326515821
6900,RECREATION,0.6294095225512607
6915,RECREATION,0.5975451610080634
6930,RECREATION,0.5652630961100258
6945,RECREATION,0.5327015646150705
6960,RECREATION,0.5000000000000014
6975,RECREATION,0.4672984353849306
6990,RECREATION,0.4347369038899752
7005,RECREATION,0.40245483899193585
7020,RECREATION,0.3705904774487385
7035,RECREATION,0.3392802673484189
7050,RECREATION,0.308658283817457
7065,RECREATION,0.27885565489050024
7080,RECREATION,0.2500000000000015
7095,RECREATION,0.2222148834901994
7110,RECREATION,0.19561928549563934
7125,RECREATION,0.1703270924499658
7140,RECREATION,0.14644660940672566
7155,RECREATION,0.12408009626051242
7170,RECREATION,0.1033233298543828
7185,RECREATION,0.0842651938487281
7200,RECREATION,0.0669872981077817
7215,RECREATION,0.051563629233655484
7230,RECREATION,0.038060233744356575
7245,RECREATION,0.026534935252446767
7260,RECREATION,0.017037086855466177
7275,RECREATION,0.00960735979838484
7290,RECREATION,0.00427756931309492
7305,RECREATION,0.0010705383806983715
7320,RECREATION,0
7335,RECREATION,0.0010705383806982605
7350,RECREATION,0.0042775693130949755
7365,RECREATION,0.009607359798384618
7380,RECREATION,0.017037086855465455
7395,RECREATION,0.02653493525244699
7410,RECREATION,0.03806023374435613
7425,RECREATION,0.05156362923365576
7440,RECREATION,0.06698729810778115
7455,RECREATION,0.0842651938487265
7470,RECREATION,0.10332332985438214
7485,RECREATION,0.12408009626051053
7500,RECREATION,0.14644660940672616
7515,RECREATION,0.17032709244996497
7530,RECREATION,0.19561928549563706
7545,RECREATION,0.22221488349019997
7560,RECREATION,0.249999999999999
7575,RECREATION,0.27885565489049924
7590,RECREATION,0.3086582838174544
7605,RECREATION,0.3392802673484195
7620,RECREATION,0.3705904774487392
7635,RECREATION,0.402454838991933
7650,RECREATION,0.4347369038899759
7665,RECREATION,0.4672984353849277
7680,RECREATION,0.5000000000000003
7695,RECREATION,0.5327015646150711
7710,RECREATION,0.5652630961100247
7725,RECREATION,0.5975451610080641
